committee_id,committee_name,committee_state,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184064,23,SB23.1402166,1263561,ORG,ORGANIZATION,,,TRUMP PLAZA LLC,NY,,,RENT,,,2018-04-24 0:00:00,3850,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4092120181592053418,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184064,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184065,23,SB23.1402167,1263561,ORG,ORGANIZATION,,,TRUMP PLAZA LLC,NY,,,RENT,,,2018-05-21 0:00:00,3850,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4092120181592053420,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184065,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,YE,201804129108005233,23,SB23.925591,1219890,ORG,ORGANIZATION,,,TRUMP PLAZA LLC,NY,,,RENT,,,2017-11-13 0:00:00,3850,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-04-14 1:33:57,,,,0,,,,,,,,,,,,P,F3P,4041220181525803947,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4041320181525861887,http://docquery.fec.gov/cgi-bin/fecimg/?201804129108005233,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q1,201807159115566625,23,SB23.1179775,1248056,ORG,ORGANIZATION,,,TRUMP PLAZA LLC,NY,,,RENT,,,2018-03-02 0:00:00,7700,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:32:16,,,,0,,,,,,,,,,,,P,F3P,4071520181575954248,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4071720181576099173,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115566625,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184065,23,SB23.1402484,1263561,ORG,ORGANIZATION,,,TRUMP RESTAURANTS,NY,,,AMEX PMT [SB23.1401808]: MEETING EXPENSE: MEALS,X,,2018-04-20 0:00:00,70.38,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,TRAVEL,,2018,SB,4092120181592053422,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184065,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q1,201807159115566626,23,SB23.1179776,1248056,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,CATERING SERVICES,,,2018-01-03 0:00:00,95.81,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:32:26,,,,0,,,,,,,,,,,,P,F3P,4071520181575954248,NEW YORK,10022,FUNDRAISING,,2018,SB,4071720181576099175,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115566626,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q2,201807159115557856,23,SB23.16099,1248053,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2017-04-01 0:00:00,1000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:31:54,,,,0,,,,,,,,,,,,P,F3P,4071520181575954247,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4071720181576101069,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115557856,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q2,201807159115557856,23,SB23.16100,1248053,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2017-04-26 0:00:00,1000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:32:02,,,,0,,,,,,,,,,,,P,F3P,4071520181575954247,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4071720181576101071,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115557856,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q3,201712119089173100,23,SB23.924647,1193597,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2017-07-25 0:00:00,1000,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-12-15 1:53:45,,,,0,,,,,,,,,,,,P,F3P,4121120171484657002,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4121420171489015540,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173100,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184066,23,SB23.1402169,1263561,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2018-05-21 0:00:00,3000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4092120181592053426,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184066,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q3,201810159125257256,23,SB23.1405932,1272561,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2018-07-02 0:00:00,3000,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-24 2:36:14,,,,0,,,,,,,,,,,,P,F3P,4101620181599435734,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4102320181600455152,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125257256,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q3,201810159125257256,23,SB23.1405933,1272561,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2018-07-23 0:00:00,3000,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-24 2:36:14,,,,0,,,,,,,,,,,,P,F3P,4101620181599435734,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4102320181600455154,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125257256,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q3,201810159125257256,23,SB23.1405934,1272561,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2018-08-22 0:00:00,3000,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-24 2:36:14,,,,0,,,,,,,,,,,,P,F3P,4101620181599435734,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4102320181600455156,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125257256,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q1,201707209067004931,23,SB23.239293,1174081,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,FACILITY RENTAL/CATERING SERVICES,,,2017-02-17 0:00:00,5912.42,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-07-22 1:54:53,,,,0,,,,,,,,,,,,P,F3P,4072020171426276627,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4072120171426377331,http://docquery.fec.gov/cgi-bin/fecimg/?201707209067004931,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184065,23,SB23.1402168,1263561,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2018-04-20 0:00:00,6000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4092120181592053424,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184065,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,YE,201804129108005234,23,SB23.925480,1219890,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2017-12-01 0:00:00,11000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-04-14 1:33:49,,,,0,,,,,,,,,,,,P,F3P,4041220181525803947,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4041320181525861891,http://docquery.fec.gov/cgi-bin/fecimg/?201804129108005234,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q1,201707209067004932,23,SB23.239390,1174081,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2017-03-13 0:00:00,1000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-07-22 1:54:28,,,,0,,,,,,,,,,,,P,F3P,4072020171426276627,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4072120171426377335,http://docquery.fec.gov/cgi-bin/fecimg/?201707209067004932,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q1,201707209067004931,23,SB23.239316,1174081,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,FACILITY RENTAL/CATERING SERVICES,,,2017-02-24 0:00:00,1795.63,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-07-22 1:54:43,,,,0,,,,,,,,,,,,P,F3P,4072020171426276627,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4072120171426377333,http://docquery.fec.gov/cgi-bin/fecimg/?201707209067004931,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q3,201712119089173100,23,SB23.924648,1193597,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2017-08-03 0:00:00,2000,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-12-15 1:53:46,,,,0,,,,,,,,,,,,P,F3P,4121120171484657002,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4121420171489015542,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173100,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q1,201807159115566626,23,SB23.1179777,1248056,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2018-01-29 0:00:00,2000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:32:05,,,,0,,,,,,,,,,,,P,F3P,4071520181575954248,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4071720181576099177,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115566626,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q1,201807159115566626,23,SB23.1179778,1248056,ORG,ORGANIZATION,,,TRUMP RESTAURANTS LLC,NY,,,RENT,,,2018-02-26 0:00:00,3000,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:31:42,,,,0,,,,,,,,,,,,P,F3P,4071520181575954248,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4071720181576099179,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115566626,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,YE,201804129108005233,23,SB23.925906,1219890,ORG,ORGANIZATION,,,"TRUMP RESTAURANTS, LLC",NY,,,AMEX PMT [SB23.925530]: MEETING EXPENSE: MEALS,X,,2017-10-09 0:00:00,217.75,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-04-14 1:34:12,,,,0,,,,,,,,,,,,P,F3P,4041220181525803947,NEW YORK,10022,TRAVEL,,2018,SB,4041320181525861889,http://docquery.fec.gov/cgi-bin/fecimg/?201804129108005233,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q3,201810159125257257,23,SB23.1405935,1272561,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2018-07-02 0:00:00,37541.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-24 2:36:14,,,,0,,,,,,,,,,,,P,F3P,4101620181599435734,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4102320181600455158,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125257257,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q3,201810159125257257,23,SB23.1405936,1272561,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2018-07-20 0:00:00,37541.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-24 2:36:14,,,,0,,,,,,,,,,,,P,F3P,4101620181599435734,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4102320181600455160,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125257257,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q3,201810159125257257,23,SB23.1405937,1272561,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2018-08-22 0:00:00,37541.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-24 2:36:14,,,,0,,,,,,,,,,,,P,F3P,4101620181599435734,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4102320181600455162,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125257257,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q3,201712119089173101,23,SB23.924651,1193597,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-08-03 0:00:00,4550,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-12-15 1:53:45,,,,0,,,,,,,,,,,,P,F3P,4121120171484657002,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4121420171489015548,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173101,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184066,23,SB23.1402170,1263561,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2018-04-03 0:00:00,37541.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4092120181592053428,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184066,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184067,23,SB23.1402172,1263561,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2018-05-21 0:00:00,37541.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4092120181592053432,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184067,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q3,201712119089173101,23,SB23.924650,1193597,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-08-01 0:00:00,37541.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-12-15 1:53:46,,,,0,,,,,,,,,,,,P,F3P,4121120171484657002,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4121420171489015546,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173101,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q2,201809219124184066,23,SB23.1402171,1263561,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2018-04-20 0:00:00,38374.61,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-22 1:38:28,,,,0,,,,,,,,,,,,P,F3P,4092120181592006448,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4092120181592053430,http://docquery.fec.gov/cgi-bin/fecimg/?201809219124184066,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q2,201807159115557857,23,SB23.16102,1248053,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-04-01 0:00:00,39816.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:31:54,,,,0,,,,,,,,,,,,P,F3P,4071520181575954247,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4071720181576101073,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115557857,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q2,201807159115557857,23,SB23.16103,1248053,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-04-26 0:00:00,39816.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:32:40,,,,0,,,,,,,,,,,,P,F3P,4071520181575954247,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4071720181576101075,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115557857,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q3,201712119089173101,23,SB23.924649,1193597,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-07-25 0:00:00,39816.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-12-15 1:53:45,,,,0,,,,,,,,,,,,P,F3P,4121120171484657002,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4121420171489015544,http://docquery.fec.gov/cgi-bin/fecimg/?201712119089173101,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q1,201707209067004933,23,SB23.239391,1174081,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-03-13 0:00:00,39892.89,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-07-22 1:54:38,,,,0,,,,,,,,,,,,P,F3P,4072020171426276627,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4072120171426377341,http://docquery.fec.gov/cgi-bin/fecimg/?201707209067004933,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q2,201807159115557857,23,SB23.16104,1248053,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-05-24 0:00:00,40816.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:32:31,,,,0,,,,,,,,,,,,P,F3P,4071520181575954247,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4071720181576101077,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115557857,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q1,201707209067004932,23,SB23.239076,1174081,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-01-10 0:00:00,75123.75,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-07-22 1:54:34,,,,0,,,,,,,,,,,,P,F3P,4072020171426276627,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4072120171426377337,http://docquery.fec.gov/cgi-bin/fecimg/?201707209067004932,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2018,Q1,201807159115566627,23,SB23.1179779,1248056,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2018-03-09 0:00:00,37541.67,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-18 1:31:51,,,,0,,,,,,,,,,,,P,F3P,4071520181575954248,NEW YORK,10022,ADMINISTRATIVE,,2018,SB,4071720181576099181,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115566627,Operating Expenditures,,,,,,
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",NATL,2017,Q1,201707209067004932,23,SB23.239310,1174081,ORG,ORGANIZATION,,,TRUMP TOWER COMMERCIAL LLC,NY,,,RENT,,,2017-02-22 0:00:00,158996.39,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-07-22 1:54:34,,,,0,,,,,,,,,,,,P,F3P,4072020171426276627,HICKSVILLE,11802,ADMINISTRATIVE,,2018,SB,4072120171426377339,http://docquery.fec.gov/cgi-bin/fecimg/?201707209067004932,Operating Expenditures,,,,,,
C00362178,FAMILY-PAC FEDERAL,NATL,2018,Q1,201804119106284696,21B,SB21B.4281.1,1219182,ORG,ORGANIZATION,,,TRUMP HOTEL CHICAGO,IL,,,LODGING FOR PAC MEETING,X,,2017-12-11 0:00:00,454.13,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-13 2:42:08,,SB21B.4281,SB21B,0,,,,,,,,,,,,Q,F3X,4041120181525759312,CHICAGO,60611,TRAVEL,,2018,SB,4041220181525819643,http://docquery.fec.gov/cgi-bin/fecimg/?201804119106284696,Other Federal Operating Expenditures,,,,,,
C00362178,FAMILY-PAC FEDERAL,NATL,2018,Q1,201804119106284697,21B,SB21B.4282.3,1219182,ORG,ORGANIZATION,,,TRUMP HOTEL CHICAGO,IL,,,LODGING FOR MEETING,X,,2017-11-03 0:00:00,650,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-13 2:42:08,,SB21B.4282,SB21B,0,,,,,,,,,,,,Q,F3X,4041120181525759312,CHICAGO,60611,TRAVEL,,2018,SB,4041220181525819649,http://docquery.fec.gov/cgi-bin/fecimg/?201804119106284697,Other Federal Operating Expenditures,,,,,,
C00362178,FAMILY-PAC FEDERAL,NATL,2018,Q2,201807099115259439,21B,SB21B.4322.1,1242788,ORG,ORGANIZATION,,,TRUMP HOTEL CHICAGO,IL,,,LODGING,X,,2018-03-29 0:00:00,650,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-11 1:32:15,,SB21B.4322,SB21B,0,,,,,,,,,,,,Q,F3X,4070920181575456077,CHICAGO,60611,TRAVEL,,2018,SB,4071020181575497014,http://docquery.fec.gov/cgi-bin/fecimg/?201807099115259439,Other Federal Operating Expenditures,,,,,,
C00362178,FAMILY-PAC FEDERAL,NATL,2018,Q2,201807099115259439,21B,SB21B.4322.0,1242788,ORG,ORGANIZATION,,,TRUMP HOTEL CHICAGO,IL,,,LODGING,X,,2018-03-28 0:00:00,650,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-11 1:32:35,,SB21B.4322,SB21B,0,,,,,,,,,,,,Q,F3X,4070920181575456077,CHICAGO,60611,TRAVEL,,2018,SB,4071020181575497012,http://docquery.fec.gov/cgi-bin/fecimg/?201807099115259439,Other Federal Operating Expenditures,,,,,,
C00362178,FAMILY-PAC FEDERAL,NATL,2018,Q2,201807099115259441,21B,SB21B.4329.0,1242788,ORG,ORGANIZATION,,,TRUMP HOTEL CHICAGO,IL,,,FUNDRAISING LUNCHEON,X,,2018-04-19 0:00:00,1291.23,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-11 1:32:15,,SB21B.4329,SB21B,0,,,,,,,,,,,,Q,F3X,4070920181575456077,CHICAGO,60611,OTHER,,2018,SB,4071020181575497026,http://docquery.fec.gov/cgi-bin/fecimg/?201807099115259441,Other Federal Operating Expenditures,,,,,,
